DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DE,2020,-1636.199,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2011,113.500,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2012,448.323,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2013,93.035,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2014,245.486,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2015,508.303,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2016,434.832,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2017,392.323,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2018,449.213,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2019,499.644,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,DK,2020,591.795,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2011,2401.927,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2012,2902.977,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2013,1802.121,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2014,1815.699,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2015,1693.063,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2016,812.236,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2017,786.398,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2018,1691.997,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2019,975.380,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EA19,2020,1129.324,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2011,-306.277,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2012,-192.605,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2013,-308.512,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2014,-236.801,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2015,-79.536,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2016,-175.150,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2017,-235.082,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2018,-163.113,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2019,185.469,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EE,2020,313.328,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2011,277.902,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2012,153.482,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2013,162.253,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2014,758.298,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2015,826.139,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2016,756.320,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2017,536.285,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2018,539.811,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2019,855.030,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EL,2020,762.167,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2011,-523.732,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2012,-962.941,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2013,-580.482,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2014,-292.863,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2015,-11.436,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2016,659.243,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2017,788.392,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2018,954.600,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2019,590.054,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ES,2020,281.993,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2011,83.096,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2012,583.459,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2013,-156.521,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2014,-431.937,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2015,-573.956,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2016,55.581,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2017,-393.439,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2018,761.008,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2019,253.201,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,EU27_2020,2020,1189.536,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2011,1191.058,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2012,1499.914,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2013,1351.247,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2014,1544.884,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2015,1404.729,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2016,1629.493,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2017,1756.234,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2018,1714.187,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2019,1723.302,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FI,2020,1287.704,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2011,-4850.645,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2012,-3828.117,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2013,-4166.896,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2014,-5777.300,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2015,-5508.426,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2016,-3568.444,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2017,-3450.461,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2018,-5414.161,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2019,-4958.474,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,FR,2020,-3872.674,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2013,2.923,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2014,21.410,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2015,3.353,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2016,-6.879,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2017,69.776,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2018,79.123,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2019,118.925,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,GE,2020,125.219,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2011,615.219,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2012,638.951,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2013,332.674,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2014,339.897,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2015,583.749,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2016,475.580,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2017,597.911,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2018,463.250,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2019,527.343,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HR,2020,398.908,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2011,571.195,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2012,685.039,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2013,1021.238,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2014,1151.333,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2015,1176.784,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2016,1092.949,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2017,1107.309,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2018,1233.706,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2019,1082.029,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,HU,2020,1004.041,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2011,42.141,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2012,35.552,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2013,192.794,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2014,184.786,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2015,57.899,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2016,-61.199,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2017,-58.341,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2018,-2.384,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2019,55.420,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IE,2020,-13.057,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2011,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2012,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2013,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2014,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2015,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2016,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2017,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2018,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2019,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IS,2020,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2011,3932.244,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2012,3706.191,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2013,3623.216,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2014,3758.899,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2015,3987.790,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2016,3183.749,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2017,3246.831,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2018,3774.616,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2019,3279.556,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,IT,2020,2768.735,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2011,579.450,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2012,569.132,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2013,597.248,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2014,655.460,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2015,619.776,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2016,711.522,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2017,746.105,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2018,828.246,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2019,803.405,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LT,2020,680.009,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2011,385.379,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2012,353.424,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2013,425.108,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2014,420.790,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2015,481.454,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2016,541.591,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2017,531.216,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2018,529.780,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2019,505.486,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LU,2020,469.895,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2011,107.051,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2012,145.400,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2013,116.509,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2014,199.226,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2015,156.578,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2016,88.822,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2017,-5.517,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2018,78.150,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2019,96.137,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,LV,2020,139.779,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2011,270.507,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2012,281.943,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2013,286.500,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2014,287.360,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2015,285.039,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2016,285.899,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2017,293.379,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2018,300.946,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2019,301.032,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MD,2020,293.895,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2011,134.308,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2012,104.213,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2013,-29.665,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2014,22.442,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2015,44.970,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2016,26.139,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2017,96.320,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2018,-16.853,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2019,21.720,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,ME,2020,6.793,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2011,230.095,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2012,229.493,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2013,208.856,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2014,254.514,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2015,216.079,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2016,174.613,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2017,170.468,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2018,165.068,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2019,157.170,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MK,2020,200.052,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MT,2011,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MT,2012,0.000,
ESTAT:TEN00122$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,NRGSUP,E7000,KTOE,MT,2013,0.000,
