DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,C0350-0370,KTOE,XK,2019,0.000,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,C0350-0370,KTOE,XK,2020,0.000,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2011,486.414,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2012,495.271,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2013,592.777,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2014,560.877,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2015,507.051,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2016,472.829,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2017,512.164,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2018,523.207,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2019,531.636,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AL,2020,543.101,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2011,5149.953,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2012,5230.040,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2013,5258.030,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2014,5176.188,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2015,5258.302,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2016,5342.923,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2017,5424.138,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2018,5455.284,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2019,5461.080,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,AT,2020,5262.584,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BA,2014,910.318,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BA,2015,917.885,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BA,2016,953.396,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BA,2017,980.052,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BA,2018,985.039,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BA,2019,945.228,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2011,7164.205,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2012,7143.216,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2013,7137.094,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2014,6977.163,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2015,7016.518,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2016,7066.028,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2017,7067.515,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2018,7119.983,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2019,7036.303,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BE,2020,6801.049,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2011,2443.766,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2012,2394.239,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2013,2367.326,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2014,2379.536,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2015,2435.598,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2016,2484.781,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2017,2571.679,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2018,2570.375,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2019,2589.761,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,BG,2020,2459.374,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2011,405.969,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2012,379.143,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2013,337.182,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2014,340.966,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2015,351.800,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2016,378.283,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2017,390.525,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2018,401.088,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2019,406.151,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CY,2020,376.341,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2011,4613.156,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2012,4633.190,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2013,4575.838,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2014,4575.752,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2015,4684.179,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2016,4802.408,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2017,4936.132,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2018,4995.930,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2019,5022.911,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,CZ,2020,4903.570,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2011,45131.298,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2012,45100.946,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2013,44910.576,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2014,44003.181,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2015,44277.558,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2016,44501.634,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2017,44621.926,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2018,43800.000,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2019,42692.605,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DE,2020,41256.578,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2011,2722.184,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2012,2681.083,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2013,2674.635,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2014,2646.174,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2015,2649.097,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2016,2673.624,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2017,2671.837,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2018,2658.424,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2019,2652.619,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,DK,2020,2685.290,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2011,173923.073,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2012,174468.097,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2013,172862.488,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2014,168422.258,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2015,171042.899,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2016,172806.880,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2017,174174.761,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2018,173603.525,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2019,171449.347,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EA19,2020,164092.582,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2011,569.819,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2012,600.000,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2013,586.414,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2014,593.809,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2015,589.166,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2016,627.601,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2017,621.882,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2018,644.110,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2019,629.144,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EE,2020,617.374,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2011,4453.482,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2012,4472.657,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2013,4195.271,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2014,4256.234,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2015,4366.896,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2016,4588.392,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2017,4640.535,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2018,4253.667,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2019,4316.191,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EL,2020,4086.790,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2011,20938.005,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2012,20657.610,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2013,19783.921,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2014,19509.630,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2015,19951.677,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2016,19992.691,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2017,20558.985,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2018,20504.299,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2019,20165.864,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,ES,2020,18886.930,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2011,212860.304,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2012,213600.082,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2013,211641.594,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2014,207173.545,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2015,210677.777,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2016,213381.924,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2017,215499.077,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2018,215572.919,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2019,213264.097,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,EU27_2020,2020,205060.539,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2011,6888.564,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2012,6941.101,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2013,6875.408,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2014,6805.761,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2015,6749.527,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2016,6960.705,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2017,6968.100,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2018,7116.853,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2019,6991.402,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FI,2020,6612.296,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2011,36499.759,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2012,38159.699,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2013,38772.003,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2014,36578.005,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2015,37405.988,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2016,38069.076,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2017,37778.625,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2018,37584.029,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2019,37119.931,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,FR,2020,35370.543,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2013,780.224,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2014,841.445,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2015,851.763,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2016,901.720,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2017,963.758,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2018,1026.423,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2019,1036.913,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,GE,2020,987.042,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2011,1352.966,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2012,1319.862,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2013,1295.959,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2014,1275.408,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2015,1319.261,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2016,1315.563,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2017,1373.921,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2018,1390.817,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2019,1389.114,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HR,2020,1308.289,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2011,2969.905,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2012,3009.802,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2013,2998.538,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2014,2986.844,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2015,3120.464,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2016,3194.497,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2017,3309.802,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2018,3389.338,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2019,3458.469,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,HU,2020,3434.050,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2011,2138.847,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2012,2135.029,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2013,2137.716,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2014,2133.661,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2015,2217.422,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2016,2267.989,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2017,2290.319,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2018,2396.989,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2019,2444.009,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IE,2020,2463.115,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2011,1376.612,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2012,1406.449,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2013,1446.518,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2014,1447.120,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2015,1502.150,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2016,1487.790,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2017,1538.412,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2018,1589.626,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2019,1567.223,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IS,2020,1536.439,
ESTAT:TEN00123$DEFAULTVIEW(1.0),25/01/22 23:00:00,A,FC_E,E7000,KTOE,IT,2011,25952.537,
